"image","xmin","ymin","xmax","ymax","label"
"20f4ec7032207b3356aa22c77aa8b51e.jpg",344.3809523809524,145.73160173160173,484.01731601731603,289.80086580086584,"No Mask"
"2184b2b4ba0f5c3cf4b87d7aad79ec8f.jpg",194.21645021645023,105.28138528138528,344.3809523809524,245.47186147186147,"No Mask"
"217424b48f79425049b7db70f2985705.jpg",203.08225108225108,132.43290043290042,492.3290043290043,392.3116883116883,"No Mask"
"212c5e4b42531ba1c547869e55db255b.jpg",202.52813852813853,98.07792207792208,310.02597402597405,196.7099567099567,"No Mask"
"219d4fb5ab04de7874395cac093bcad1.jpg",159.30735930735932,182.85714285714286,346.5974025974026,397.2987012987013,"No Mask"
"21aaec94bd83be331da7e1282c61e0ad.jpg",136.5887445887446,215.54978354978354,384.2770562770563,434.4242424242424,"No Mask"
"21bfb13925f7a76a40f2511063edad63.jpg",199.75757575757575,182.3030303030303,330.5281385281385,313.6277056277056,"No Mask"
"21cda10578ed39696c24529151317f28.jpg",206.4069264069264,196.15584415584416,373.1948051948052,326.9264069264069,"No Mask"
"21b812f442c0b52a1d613661b9a183b5.jpg",152.65800865800867,170.1125541125541,369.31601731601734,365.16017316017314,"No Mask"
"21d3616a7f4e478b4dcdd8ae14169737.jpg",188.67532467532467,189.5064935064935,346.04329004329,330.8051948051948,"No Mask"
"21e64494f7428a8cca7ac8e95eb89c0d.jpg",177.03896103896105,128,321.6623376623377,259.32467532467535,"No Mask"
"21d442209d09e5667e225b0cc4c97f0b.jpg",247.96536796536796,217.21212121212122,348.2597402597403,324.7099567099567,"No Mask"
"21edc656aa78c8d0debfe034d9f8d45b.jpg",253.5064935064935,161.24675324675326,287.3073593073593,192.2770562770563,"No Mask"
"22b5011e174ca3ac162c5b9e28dade47.jpg",170.94372294372295,133.54112554112555,385.93939393939394,361.28138528138527,"No Mask"
"21fe383cdb0dcc19f38577d3d78e07fd.jpg",144.34632034632034,154.5974025974026,416.96969696969694,443.2900432900433,"No Mask"
"232fd7fefc99d16f3f6340103720a56b.jpg",116.08658008658008,157.36796536796535,367.65367965367966,426.66666666666663,"No Mask"
"231db9d08931bc0554b5e481319e6f04.jpg",221.36796536796535,68.15584415584415,310.5800865800866,156.25974025974025,"No Mask"
"2346ac4bfa34e31b911cb76238bda9f0.jpg",182.02597402597402,206.6839826839827,305.038961038961,341.8874458874459,"Mask"
"2325832d1c3f98e14c5320c1eb2bae88.jpg",173.16017316017317,174.54545454545453,347.7056277056277,371.8095238095238,"Mask"
"2331c19c78c361d3bc66b768402e6673.jpg",136.5887445887446,161.8008658008658,354.9090909090909,391.20346320346323,"Mask"
"2397dd1aa82f608bbac9190d0336101b.jpg",75.08225108225108,196.7099567099567,334.40692640692635,391.20346320346323,"No Mask"
"2361353fe8f62bc1f3865e77b2ed6f84.jpg",200.3116883116883,192.83116883116884,319.4458874458874,304.76190476190476,"No Mask"
"23c7e21d63f80db93193a4b165573aa3.jpg",203.63636363636363,79.23809523809524,316.1212121212121,190.06060606060606,"No Mask"
"2376c1881ab19183a8efbaddfff298d5.jpg",196.43290043290042,196.7099567099567,281.2121212121212,277.05627705627705,"Mask"
"23c3cbe65853f3ae8eb0a6b9d3e7352a.jpg",89.4891774891775,132.98701298701297,185.35064935064935,217.76623376623377,"Mask"
"23d4a5a47af504f3551f0bfa441c8ded.jpg",198.64935064935065,111.93073593073593,338.83982683982686,272.6233766233766,"Mask"
"23c8de4be60964d5e5f8e94b39ecda0c.jpg",12.467532467532468,64.27705627705627,251.84415584415584,235.49783549783547,"Mask"
"23d315e5a4488e41d7957a12435d7004.jpg",185.35064935064935,105.28138528138528,301.16017316017314,213.33333333333331,"No Mask"
"242f1ccaf2e07d9f400104b67d58a78b.jpg",142.12987012987014,141.85281385281385,394.8051948051948,375.6883116883117,"Mask"
"23d7f15c9daf2060990edbe58843514e.jpg",126.61471861471861,67.6017316017316,404.2251082251082,380.1212121212121,"No Mask"
"2473b780187e1caf1d9901bd01bfe0c1.jpg",162.07792207792207,167.34199134199133,359.8961038961039,343.54978354978357,"No Mask"
"24ba01106928284c2d9d8c50f0490a2f.jpg",72.31168831168831,166.23376623376623,462.961038961039,423.34199134199133,"Mask"
"24574045635c4fe94084ce5b7eec4acc.jpg",62.891774891774894,116.36363636363636,377.6277056277056,421.6796536796537,"No Mask"
"2452fb5fb17836c14f2d7474c31e9a7d.jpg",154.32034632034632,153.48917748917748,382.06060606060606,360.72727272727275,"No Mask"
"2474cb6602aaaee5fee3a58e58c556f6.jpg",216.38095238095238,144.06926406926408,419.1861471861472,292.01731601731603,"Mask"
"24f7c589c954ec522286eec4e216df42.jpg",210.28571428571428,78.68398268398268,299.49783549783547,160.69264069264068,"Mask"
"24fd02f73e2cfc1a9c84aa513bca2a81.jpg",234.66666666666666,191.7229437229437,424.17316017316017,370.1471861471862,"Mask"
"24daa9f7bc918e29728a9557b0cf5bd6.jpg",221.36796536796535,63.722943722943725,297.28138528138527,151.82683982683983,"Mask"
"2513450942841ed37ecf6e17b164c426.jpg",214.71861471861473,233.83549783549785,475.7056277056277,425.5584415584416,"Mask"
"250dedeb79fa6b54a4a98b0ae02bc4e8.jpg",309.4718614718615,164.017316017316,446.3376623376623,267.0822510822511,"Mask"
"2546e878ded6d7f89d9286c2e7d6eee5.jpg",146.56277056277057,156.8138528138528,354.9090909090909,362.94372294372295,"No Mask"
"25199961453f65344cc2d4cf9faf73ce.jpg",117.1948051948052,112.48484848484848,389.2640692640693,369.5930735930736,"No Mask"
"254305d8b3527b3992a677ea0a21845e.jpg",131.04761904761904,186.73593073593074,352.13852813852816,402.2857142857143,"Mask"
"2538d4df9b4d20cbdc99e8e3e0e25931.jpg",182.58008658008657,80.34632034632034,308.9177489177489,180.64069264069263,"No Mask"
"254b00497d9b23221b82910b4dbe6cac.jpg",189.78354978354977,170.66666666666666,333.2987012987013,312.5194805194805,"Mask"
"2556402ef45a398fae59aa237d25b696.jpg",77.85281385281385,182.3030303030303,384.83116883116884,385.10822510822516,"Mask"
"255cd6e9b9f8b023e3a4820238c4e205.jpg",168.72727272727272,166.23376623376623,327.20346320346323,315.2900432900433,"No Mask"
"261400067dd32cccea69f34d7bc4425b.jpg",166.51082251082252,166.23376623376623,356.01731601731603,344.65800865800867,"No Mask"
"25a3dbbe2b87b76bd35efdfc1ac5f87d.jpg",162.63203463203465,177.87012987012986,337.73160173160176,351.3073593073593,"No Mask"
"25980d5028d48a7f60887ab6ac38281b.jpg",151.54978354978354,167.34199134199133,363.7748917748918,365.71428571428567,"No Mask"
"2685b05ce4e6820dcc025086b1116775.jpg",183.6883116883117,173.99134199134198,405.33333333333337,360.17316017316017,"Mask"
"267badecd390c4a4e973b53e94779035.jpg",284.53679653679654,197.26406926406926,341.05627705627705,257.1082251082251,"No Mask"
"26494f05d56d133cf679c01bcae8e68f.jpg",180.36363636363637,170.1125541125541,356.57142857142856,339.1168831168831,"Mask"
"267e61232e1585b8792f34e2f96df5b7.jpg",150.44155844155844,180.08658008658008,337.7316017316017,361.83549783549785,"No Mask"
"263dda4ff7919fd3a477fc9bbe06ca93.jpg",24.658008658008658,146.28571428571428,239.65367965367966,407.82683982683983,"Mask"
"272f7f0517c231be4df493bcd16eef91.jpg",13.575757575757576,200.5887445887446,280.1038961038961,349.64502164502164,"No Mask"
"271a8c6cdbf4f8546334c812560b4559.jpg",167.06493506493507,160.13852813852813,373.1948051948052,363.49783549783547,"No Mask"
"26c2f156f2441a4ca3e7b3787c00e82a.jpg",139.91341991341992,130.21645021645023,357.12554112554113,361.28138528138527,"Mask"
"26a92ea794cdbbdcb4c5ed19ed37181f.jpg",198.0952380952381,192.2770562770563,327.75757575757575,299.22077922077926,"No Mask"
"26fe6e96a511df19ace77072b56f4a00.jpg",143.23809523809524,190.6147186147186,392.03463203463207,443.8441558441558,"No Mask"
"279486bcec787f3b3f889eb50db1c8b3.jpg",190.8917748917749,184.5194805194805,324.98701298701303,308.08658008658006,"Mask"
"27caad0c6364d631b6ebe97ed8515afe.jpg",199.2034632034632,206.6839826839827,363.2207792207792,361.83549783549785,"Mask"
"27a78448b7d1fce2abb7b53eedc94612.jpg",157.0909090909091,154.04329004329006,345.48917748917745,318.61471861471864,"Mask"
"27384577434f276ef134b9360deb7d4f.jpg",168.72727272727272,127.44588744588745,363.7748917748918,294.23376623376623,"No Mask"
"27cf3230364ba1ad5b11223df6dfbecf.jpg",217.48917748917748,181.74891774891776,314.45887445887445,303.09956709956714,"No Mask"
"27d86465f368e3c94a7af52318ae12c4.jpg",100.57142857142857,121.35064935064935,388.15584415584414,380.67532467532465,"Mask"
"27e2b1f277fcf1c621951683ad490017.jpg",164.2943722943723,159.58441558441558,341.05627705627705,333.021645021645,"No Mask"
"27faedf2b1a4f47668655f66ac31abb0.jpg",174.26839826839827,203.35930735930737,259.6017316017316,290.35497835497836,"Mask"
"27e94e609bcc2f906d385c3454ada2f0.jpg",215.27272727272728,183.96536796536796,300.05194805194805,254.33766233766232,"Mask"
"2813fcab2e3db6524087ff519ce76d16.jpg",144.9004329004329,200.03463203463204,284.5367965367965,328.5887445887446,"Mask"
"2817c5a3de1f464c2cfaae505ab47edb.jpg",162.07792207792207,181.74891774891776,413.0909090909091,407.82683982683983,"No Mask"
"282bd9f50ad1a8e7eb216424258b438c.jpg",249.07359307359306,177.3160173160173,323.8787878787879,244.9177489177489,"No Mask"
"2842906e79f7c49fe4852928ac36173e.jpg",206.4069264069264,183.4112554112554,313.9047619047619,262.64935064935065,"Mask"
"2828b2973778589347593289fe356aa1.jpg",270.12987012987014,135.75757575757575,395.91341991341994,252.12121212121212,"Mask"
"283b7a3cae30c0c1472fe570593e359a.jpg",117.74891774891775,161.24675324675326,383.7229437229437,388.98701298701303,"No Mask"
"2849d1d8e4bc3cd70ab19941800ea771.jpg",119.96536796536796,186.73593073593074,394.25108225108227,446.060606060606,"No Mask"
"2854abe9b7e7462801993ba377506f03.jpg",227.46320346320346,169.55844155844156,312.79653679653677,234.94372294372295,"Mask"
"286f40f7c787e054026c7ba1a4684037.jpg",177.03896103896105,179.53246753246754,319.4458874458875,327.4805194805195,"Mask"
"28a188f679ec6039da7b2e7e5986529f.jpg",155.982683982684,161.8008658008658,302.8225108225108,321.38528138528136,"No Mask"
"28bf8e96f3f7c71dc505adb9663921b5.jpg",167.06493506493507,110.26839826839827,363.22077922077926,306.978354978355,"No Mask"
"28e6a26b0a0590db8c13a5b41f383182.jpg",153.21212121212122,157.92207792207793,290.6320346320347,386.2164502164502,"No Mask"
"2926236357dfd6d090561c886d14a80f.jpg",170.3896103896104,164.017316017316,344.93506493506493,345.2121212121212,"No Mask"
"28f3d5c62a4532817ee9d51c02977d90.jpg",158.75324675324674,169.55844155844156,266.8051948051948,274.2857142857143,"Mask"
"290656085e49be9cc11cb7be402b1a47.jpg",129.93939393939394,178.978354978355,366.5454545454545,395.6363636363636,"No Mask"
"28f7f9498e0cf9c35078d5909cd87075.jpg",139.35930735930737,169.55844155844156,364.8831168831169,333.021645021645,"No Mask"
