"image","xmin","ymin","xmax","ymax","label"
"9d0bed6523a549114b4328ec875fc449.jpg",200.47285017730496,182.16550310283688,294.2789782801418,291.10167331560285,"Mask"
"9d3fc21b751e4c3bde1695cfa5dffc61.jpg",2.572113253546099,151.3002548758865,218.6288785460993,340.1229499113475,"Mask"
"9d3fc21b751e4c3bde1695cfa5dffc61.jpg",260.38774379432624,188.21750332446808,469.7872340425532,361.91018395390074,"Mask"
"9d5944a469816386642a8e770b54c3d2.jpg",247.6785239361702,68.38771609042553,290.64777260638294,111.96218417553192,"Mask"
"9da147b03b7aff6ab77a03d8add292d4.jpg",170.2127659574468,159.16785793439715,457.6832335992908,471.45157358156024,"Mask"
"9dda745a0bb82d69e780462929f4644c.jpg",201.07801418439715,182.16550310283688,307.59341755319144,308.04729055851067,"Mask"
"9e21d807f40f0e56adad067b09d62570.jpg",220.44448138297872,168.24587211879432,317.27659574468083,254.18439716312056,"Mask"
"9e29827871de0d7c66810df827700481.jpg",314.2506094858155,195.47991467198582,400.3404255319149,294.1276595744681,"Mask"
"9e2bed433075505b5ec026afbd9450dd.jpg",164.16079343971631,155.5366522606383,356.61469414893617,389.1442265070922,"Mask"
"9f25edd96a8a00507126cb1b7156f86f.jpg",230.7328789893617,191.84870899822695,291.25299202127655,252.97401374113474,"Mask"
"9f5436853e0023655f51aa6d09fed341.jpg",348.7470633865248,193.05912012411346,422.58156028368796,272.9456449468085,"Mask"
"9f62f9d8e654967c05673b2644bdaef4.jpg",164.16079343971631,181.56028368794327,374.16550310283685,317.1253047429078,"Mask"
"9f63430fcce1d4f143e28234417d60b9.jpg",104.85106382978724,152.51063829787233,434.08039671985813,398.22224069148933,"Mask"
"9f891eeb5bd4ae8687b829675969c405.jpg",110.90309175531915,146.45863807624113,136.92672318262413,173.69268062943263,"Mask"
"9f891eeb5bd4ae8687b829675969c405.jpg",173.23880762411346,169.45628324468083,200.47285017730496,189.4279144503546,"Mask"
"9f891eeb5bd4ae8687b829675969c405.jpg",107.8770777925532,216.6619570035461,144.79432624113474,249.34280806737587,"Mask"
"9f891eeb5bd4ae8687b829675969c405.jpg",266.4397163120567,190.03310616134752,306.98819813829783,226.9503546099291,"Mask"
"9f891eeb5bd4ae8687b829675969c405.jpg",366.2978723404255,190.03310616134752,409.2671764184397,220.89835438829786,"Mask"
"9fcda82f3a3d4156a6110b6a6153ea52.jpg",102.43026928191489,211.2151484929078,402.00476507092196,458.1371343085106,"Mask"
"9ff790d656b83a93ab273db934a4aee5.jpg",261.59812721631204,194.8747229609929,306.98819813829783,260.8416167996454,"Mask"
"a004409fd876bc8cab5a669b9c6ec0b7.jpg",102.43026928191489,149.4846520390071,388.0851063829787,461.1631205673759,"No Mask"
"a011b1de748abae8342d4472b5aefa71.jpg",81.2482269503546,153.11585771276594,306.3829787234042,392.77543218085106,"No Mask"
"a02415692a41acf734775e72c9a6e2b4.jpg",159.31914893617022,159.77304964539007,377.7967087765958,299.5744680851064,"Mask"
"a03441892fd6d2ab6335b4be34768855.jpg",120.58629765070921,193.05912012411346,402.60992907801415,502.3168218085106,"No Mask"
"a044be3971dc046b0ad4f29a4d425228.jpg",172.63358820921985,123.46099290780141,357.21985815602835,326.8085106382979,"No Mask"
"a05ecb2965d791357d3ee43a385f80e1.jpg",174.4491910460993,200.3215314716312,312.43500664893617,341.3333333333333,"No Mask"
"a067fdea133d0a19c7a8408cf4442475.jpg",165.3711768617021,170.66666666666666,356.00947473404256,362.5153756648936,"No Mask"
"a078fb4171cf10ebda1db502594ed52d.jpg",113.9290780141844,105.91017010195036,373.5602836879433,435.74468085106383,"No Mask"
"a07e5dc7a36fced0a6cb4680b1b67098.jpg",170.81798537234042,153.11585771276594,371.1395168439716,374.6194038120567,"No Mask"
"a0be9b343ba96f9948e587a36c3ccd03.jpg",235.5744680851064,271.73523382092196,334.22224069148933,364.330978501773,"Mask"
"a0cc435b0def4ba2d9ed9cf56451927b.jpg",190.78961657801418,113.17258144946808,328.17021276595744,261.44680851063833,"No Mask"
"a0db0e97b92a462050c944851a2f9965.jpg",243.4420988475177,133.7494182180851,450.420822251773,421.82507757092196,"Mask"
"a10a236fe2a9431a98e009ea75f619c7.jpg",218.02365913120568,157.3522550975177,375.9811059397163,316.5201130319149,"No Mask"
"a125f189d8c1985ff4d267adc985e15f.jpg",176.87001329787233,106.51537566489361,310.01418439716315,256,"No Mask"
"a132d51fcf3699e28662c2111fb9e2e4.jpg",90.9314605496454,93.80615580673759,414.1087655141844,418.79909131205676,"No Mask"
"a142c69066b7cafbf1a14f305c3fc135.jpg",68.53900709219857,190.03310616134752,175.6595744680851,308.65248226950354,"No Mask"
"a142c69066b7cafbf1a14f305c3fc135.jpg",321.5130208333333,193.05912012411346,420.16079343971626,295.3380707003546,"No Mask"
"a15e53ebf823bdbe4ea606fe436ced90.jpg",187.76363031914894,81.09693594858156,297.3049645390071,194.8747229609929,"No Mask"
"a1674ab7065d726097d1af355ad61c58.jpg",169.6076019503546,173.0874889184397,385.6643395390071,397.6170212765957,"No Mask"
"a16ba0e6dc002a2745f08f3b9ee65e9a.jpg",164.7659574468085,162.19387189716312,359.64068040780137,380.67140403368796,"No Mask"
"a1b7d3a11ce092bfc09cc8b25ca5eaf2.jpg",219.23404255319147,164.00947473404256,360.8510638297872,331.6501274379433,"No Mask"
"a1d1190f6e013ea41b7d517a4e62c0f7.jpg",208.3404255319149,208.18913453014184,319.0921985815603,335.88652482269504,"No Mask"
"a1edb61b76f1e7a91d6e27968943f6ea.jpg",134.50592863475177,120.43499279698581,360.24589982269504,396.4066378546099,"No Mask"
"a1f6f42345a3ba37d9df128c6bd24d54.jpg",48.56737588652482,220.89835438829786,144.79432624113474,331.04493572695037,"Mask"
"a1f6f42345a3ba37d9df128c6bd24d54.jpg",209.5508643617021,224.52956006205673,303.35699246453896,323.177304964539,"Mask"
"a1f6f42345a3ba37d9df128c6bd24d54.jpg",385.6643395390071,225.73997118794327,487.9432624113475,324.9929078014184,"Mask"
"a2074369ed2f72e52c7a1b7ff66b1215.jpg",144.18913453014184,204.55792885638297,329.38065159574467,380.67140403368796,"Mask"
"a236d7e1732cb0112dc965ef6283600b.jpg",132.69032579787233,194.8747229609929,214.3924534574468,351.621758643617,"Mask"
"a236d7e1732cb0112dc965ef6283600b.jpg",313.64539007092196,153.11585771276594,433.4751773049645,282.6288508421986,"Mask"
"a246a51ae0253d2a2243e3f30494a7db.jpg",114.53429742907801,1.8156028368794326,433.4751773049645,364.330978501773,"No Mask"
"a249f07e14a9c35bf186bedadcbd050a.jpg",70.95982934397163,23.602836879432623,490.3640846631206,490.2127659574468,"No Mask"
"a24b3f437e2b0b87f6d702929017ab82.jpg",210.76124778368793,141.01182956560282,357.21985815602835,308.65248226950354,"Mask"
"a27685425dd3bb71cfd3230ff1d7a791.jpg",213.7872340425532,193.05912012411346,374.7707225177305,394.5910350177305,"Mask"
"a29ace1dd453858794f5e023b291894b.jpg",205.31443927304963,153.11585771276594,387.4799423758865,368.5673758865248,"No Mask"
"a2be9f3ceb6e80397ec73d934d300f75.jpg",202.89361702127658,95.62175864361701,385.05912012411346,318.3357158687943,"No Mask"
"a2f0b05db3b27a5d3a1c28eac7db7f39.jpg",153.2671764184397,136.7754183289007,396.5579565602836,377.04019835992904,"No Mask"
"a308084d18e76835e4e1a2e1fe4b50a6.jpg",119.98110593971631,179.13948914007088,417.13475177304963,497.4751773049645,"No Mask"
"a3217f264b2408d84d041eb61cd2cfcb.jpg",188.36879432624113,214.84635416666666,335.4326241134752,373.4089926861702,"Mask"
"a32dc7e3be98ce0da050312935674543.jpg",160.52958776595744,73.22931903812056,276.72816932624113,203.95273714539007,"No Mask"
"a337eec40be852b2df55d81506712e2e.jpg",196.8416445035461,99.25296431737588,285.20096409574467,177.3238863031915,"No Mask"
"a33e25e47a465eb08440171f79105400.jpg",189.57923315602835,178.534297429078,297.3049645390071,285.6548648049645,"Mask"
"a3557ba9cfc0558bfbd30ec2bed22c64.jpg",59.00709219858156,154.62885084219857,311.52720523049646,381.57920545212755,"Mask"
"a3763a64e44bc26518d3ee4d07e9ac31.jpg",196.23642508865248,171.8770777925532,311.82978723404256,298.96927637411346,"No Mask"
"a3765a5b367b27d05eb2410215abca06.jpg",184.13242464539007,185.1914893617021,234.9693040780142,248.73758865248226,"Mask"
"a377d1af8f8ffc121b98d8228a2e0310.jpg",221.65486480496455,174.90309175531914,302.1466090425532,262.6572196365248,"Mask"
"a3dc00c3e184f1473a3ab73ddca8e5a6.jpg",155.08277925531914,153.11585771276594,375.3758865248227,398.827460106383,"No Mask"
"a4059b4bee21f3a6b023a90a2a7bb0e7.jpg",46.75177304964539,154.93146054964538,66.72340425531914,183.37588652482268,"No Mask"
"a4059b4bee21f3a6b023a90a2a7bb0e7.jpg",147.8203402039007,159.77304964539007,170.2127659574468,188.21750332446808,"No Mask"
"a4059b4bee21f3a6b023a90a2a7bb0e7.jpg",234.96930407801418,151.90544658687944,263.4137300531915,182.16550310283688,"No Mask"
"a4059b4bee21f3a6b023a90a2a7bb0e7.jpg",334.22224069148933,162.19387189716312,368.7186945921986,191.84870899822695,"No Mask"
"a4059b4bee21f3a6b023a90a2a7bb0e7.jpg",413.50354609929076,165.825077570922,449.2104388297872,196.08510638297872,"No Mask"
"a40b1093e67d4e25eb4779f82614fc5a.jpg",142.9787234042553,168.85106382978722,369.92907801418437,400.6430629432624,"No Mask"
"a41329e2de28b348dfaa958b04f5e78f.jpg",146.60992907801418,121.04019835992908,299.57446808510633,292.31205673758865,"No Mask"
"a429857c949d62d105ff12b3848aeb6b.jpg",133.90070921985816,171.27188608156027,341.4846520390071,404.2742686170212,"Mask"
"a4364bf43ac354ee1ef24c19d438613a.jpg",256.15131870567376,148.27424091312056,497.02127659574467,388.5390070921986,"Mask"
"a442912d0e4177eea8b6d99c4afdda9d.jpg",209.5508643617021,155.5366522606383,336.03784352836874,294.73287898936167,"Mask"
"a444dbfef3610cbb8d560c4bf6c33e86.jpg",129.6643118351064,130.72340425531914,338.4586657801418,356.4633754432624,"Mask"
"a44f998de018146a52ae4c36e27697d1.jpg",162.34519060283688,151.3002548758865,430.44919104609926,397.6170212765957,"No Mask"
"a452d1419d31e40c0d593383d2a93461.jpg",164.7659574468085,144.03782967641843,343.90547429078015,331.04493572695037,"No Mask"
"a45893ef3479e7048710779eb706dede.jpg",142.9787234042553,190.03310616134752,337.8534463652482,400.0378435283688,"No Mask"
"a4899b97f1eeb19486e242c8672646ee.jpg",193.81560283687944,235.42317708333331,316.67143173758865,368.5673758865248,"Mask"
"a491e5f1d0c34518612c808bb6c7cdbc.jpg",67.32862367021276,210.00473736702128,262.8085106382979,414.5626662234042,"Mask"
"a4c3a6b45ef0c728f96ecf7c685b9d18.jpg",149.63594304078015,151.3002548758865,425.6076019503546,459.3475177304964,"No Mask"
"a4e3a7da512ea1d9c09198fea1532f52.jpg",201.6832335992908,197.29551750886523,395.34751773049646,407.3002548758865,"Mask"
"a4f5fd29a4d1e066408b66925b68a8cd.jpg",192.6052194148936,170.06147495567376,391.1111480496454,395.8014184397163,"No Mask"
"a4ff98910115490ef56fe267a9402751.jpg",199.86763076241135,133.7494182180851,342.08987145390074,289.8912621897163,"Mask"
"a54b2bfddf28cf0aa8d789da8344f9a3.jpg",116.95509197695036,151.90544658687944,362.6666666666667,392.77543218085106,"Mask"
"a54d84b54bf09a38e027e2aeb7eb0a1e.jpg",171.42320478723403,146.45863807624113,308.8038009751773,309.25770168439715,"No Mask"
"a55051c1cdf8aee5f172b9a92da5efac.jpg",219.8392619680851,173.69268062943263,320.9078014184397,300.1796875,"No Mask"
"a573e573f2c88fcdf6df96536d167c4b.jpg",121.79670877659574,166.4302692819149,328.77543218085106,391.56504875886526,"Mask"
"a58604f5949a533c84be1c4d2009a495.jpg",202.2884530141844,118.61938996010637,262.2033466312057,173.0874889184397,"No Mask"
"a5897e1bddd9e9c33715865a7a4e41bb.jpg",149.63594304078015,122.85580119680851,340.2742686170213,339.5177304964539,"No Mask"
"a5a0f9fa5c9d82d5c31569f0ac1027d6.jpg",83.66904920212765,176.11347517730496,151.45154587765956,254.78961657801418,"No Mask"
"a5b093cc7a68a3b66b67f84ec91eb1fa.jpg",207.7352615248227,160.37826906028369,377.7967087765958,333.4657302748227,"No Mask"
"a5c2550eefdfa0244836f60f8a050b36.jpg",179.8959995567376,117.40899268617021,270.07092198581563,218.47755984042553,"No Mask"
"a5e920aad9d232dd542beefeb6940e40.jpg",207.13004210992906,159.16785793439715,405.0307513297872,358.88416999113474,"No Mask"
"a5f5ffb0ff9d11dc90367b988383e36e.jpg",131.47991467198582,220.89835438829786,386.26950354609926,498.0803967198582,"No Mask"
"a5f8163d4d13dedce9097644acd477cf.jpg",193.21043882978722,107.12056737588652,330.5910350177305,273.5508366578014,"Mask"
"a5fbc0dc75927b2801feecd153b65a74.jpg",146.00473736702128,130.72340425531914,375.9811059397163,376.43500664893617,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",379.6123116134752,272.9456449468085,434.6856161347518,341.9385527482269,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",257.36170212765956,273.5508366578014,279.7541555851064,308.04729055851067,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",147.2151484929078,293.5224678634752,181.711602393617,320.7565104166667,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",75.80141843971631,245.71160239361703,109.08748891843972,279.60283687943263,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",57.04019835992908,260.8416167996454,75.80141843971631,278.9976451684397,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",16.49174423758865,246.92198581560282,30.411347517730498,257.21041112588654,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",142.9787234042553,229.3711768617021,158.713984929078,243.29078014184395,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",265.2293328900709,244.5011912677305,285.20096409574467,264.4728224734042,"Mask"
"a60b8b9c1300bf18b057ea536f519dd7.jpg",479.470467641844,219.68794326241135,501.8629210992908,245.10638297872342,"Mask"
"a62ff413330bc34071d1346ba3429f94.jpg",188.97401374113474,113.17258144946808,319.69741799645385,270.5248226950355,"No Mask"
"a6481829b7754e88923b810ee94cb3fd.jpg",189.57923315602835,170.66666666666666,384.45390070921985,374.01418439716315,"No Mask"
"a648ba885f204ef7c50566c99692dc7b.jpg",111.50828346631205,154.32624113475177,350.5626662234042,341.3333333333333,"Mask"
"a64f2c643c288c30da36cbbec882ac27.jpg",132.08510638297872,121.04019835992908,379.0070921985815,365.54138962765956,"Mask"
"a651ce7f48305f0dfff250b62fcaa07e.jpg",216.20805629432624,128.3026097074468,342.6950354609929,285.0496453900709,"No Mask"
"a657e290e1fa8531d2fb42ba47d05cb2.jpg",173.23880762411346,173.69268062943263,359.64068040780137,383.6974179964539,"Mask"
"a687c1baabc62a3e4b4c4de38f6aebf4.jpg",126.03310616134752,173.0874889184397,374.16550310283685,419.4042553191489,"No Mask"
"a68dd7a890c5614987b64232ebf464d8.jpg",96.37826906028369,234.2127659574468,155.68794326241135,293.5224678634752,"Mask"
"a68dd7a890c5614987b64232ebf464d8.jpg",251.91489361702128,178.534297429078,310.01418439716315,237.84397163120568,"Mask"
"a68dd7a890c5614987b64232ebf464d8.jpg",183.52720523049646,265.68323359929076,242.83687943262413,326.80851063829783,"Mask"
"a68dd7a890c5614987b64232ebf464d8.jpg",356.00947473404256,212.4255319148936,420.7659574468085,290.4964539007092,"Mask"
"a697572feee875a2280027a60fe6e6e0.jpg",141.7683399822695,185.79670877659575,279.7541555851064,359.48936170212767,"Mask"
"a6a31f73b04dfea2943840e9c7257454.jpg",89.72104942375886,183.98110593971631,207.7352615248227,320.75651041666663,"No Mask"
"a6d33210c22f5db077e98c9581bd9e8f.jpg",165.97639627659575,140.40662400265958,373.5602836879433,357.06856715425533,"Mask"
"a6eca90663c17a39f178031ee81f1711.jpg",205.91965868794327,79.88652482269504,309.4090203900709,199.11112034574467,"No Mask"
"a70a7fb883d8a411b291b080976e6971.jpg",131.47991467198582,91.38534740691489,323.9338430851064,305.6264960106383,"No Mask"
"a70cd7ed79b819471a3272c93ca380f3.jpg",103.0354609929078,140.40662400265958,397.76833998226954,476.29316267730496,"No Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",1.3617021276595744,202.13713430851064,80.03784352836878,288.07565935283685,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",150.84635416666666,267.4988364361702,259.17730496453896,367.9621841755319,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",41.30496453900709,93.80615580673759,107.87707779255318,177.3238863031915,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",162.95035460992906,121.04019835992908,216.20805629432624,167.64068040780143,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",266.4397163120567,81.70212765957447,314.2506094858156,130.72340425531917,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",343.30025487588654,114.38297872340425,411.08277925531917,179.74468085106383,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",257.96692154255317,174.29787234042553,322.1182402482269,255.39480828900707,"Mask"
"a71bd1aa2ccdcb4bfb3dd216ec626611.jpg",432.2647938829787,202.13713430851064,512,336.49174423758865,"Mask"
"a72026ed1a3fea56c41bc6e98a8bf44a.jpg",121.79670877659574,91.99055296985816,394.7423537234042,362.51537566489367,"No Mask"
"a728ad8ce318da8b45d832e3e1ddd943.jpg",219.23404255319147,171.27188608156027,384.45390070921985,387.93384308510633,"Mask"
"a7602be76f756ded7820be2862921d31.jpg",230.12765957446808,209.39954565602835,288.83216976950354,274.7612477836879,"Mask"
"a7738d8cc65fc3d6014df7d9874cbde6.jpg",150.24113475177305,142.222226839539,325.7494459219858,329.2293328900709,"No Mask"
"a78c0224d52a2f8ae5058426eb28e759.jpg",178.08039671985816,194.8747229609929,313.0402260638298,332.25531914893617,"No Mask"
"a7c1a9bc05ad2ce839fdda6dae41f380.jpg",196.8416445035461,164.00947473404256,320.3026374113475,295.9432624113475,"No Mask"
"a7d260aeba645fc3939605a4d9dec090.jpg",61.730496453900706,88.05673758865248,260.38774379432624,323.78252437943263,"Mask"
"a7d260aeba645fc3939605a4d9dec090.jpg",297.3049645390071,196.08510638297872,483.7068927304964,400.0378435283688,"Mask"
"a814d0ea17edf3a20337a307fc1c7e5f.jpg",222.26008421985816,251.1584109042553,292.4633754432624,331.65012743794324,"Mask"
"a814d0ea17edf3a20337a307fc1c7e5f.jpg",451.02604166666663,341.9385527482269,472.8132757092198,374.0141843971631,"No Mask"
"a81ddd545572abdb96be335e4fa2d2a2.jpg",170.81798537234042,157.95744680851064,322.1182402482269,333.4657302748227,"No Mask"
"a8225ce50d192d89cf0562b49ad85550.jpg",63.6974179964539,62.33570201684397,100.61466644503545,97.43736148049645,"No Mask"
"a8225ce50d192d89cf0562b49ad85550.jpg",269.4657579787234,174.90309175531914,297.3049645390071,225.13475177304963,"No Mask"
"a8225ce50d192d89cf0562b49ad85550.jpg",354.7990913120567,40.54846797429078,377.1914893617021,65.96690769060284,"No Mask"
"a834e3d8bd827fdad34f59adf98acf7c.jpg",197.4468085106383,188.82269503546098,282.78014184397165,277.1820423315603,"Mask"
"a85651cbb9de8cf297cbbde2bfc8fdb5.jpg",85.48465203900709,54.46808510638298,375.37588652482265,316.5201130319149,"No Mask"
"a85e215e529a775fa1a299c55e6e7265.jpg",201.07801418439715,176.11347517730496,295.48936170212767,279.60283687943263,"No Mask"
"a8700dca351158b7ecc7ef9fe2827d64.jpg",94.41134751773049,174.90309175531914,241.02127659574467,341.9385527482269,"Mask"
"a8bc9ad06aae0288444b6e7e169e4236.jpg",116.95509197695036,56.88889350620567,345.11585771276594,298.36408466312054,"No Mask"
"a89942cef9b96663ee25232e09e8a96e.jpg",172.02836879432624,190.03310616134752,294.2789782801418,295.9432624113475,"No Mask"
